,Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag
22909,NY-CMP-23909,Email,Working Women,30.0,"YouTube, Email",58849.0,5405.0,1222.0,455.0,196105.0,278.44,0.55,Bengali,12.03,Premium Shoppers,2025-04-17,Profit
22910,NY-CMP-23910,Social Media,Youth,17.0,"Instagram, Google, Facebook",46867.0,4424.0,1479.0,1142.0,732022.0,166.5,2.85,Hindi,17.02,Tier 2 City Customers,2025-02-25,Profit
22912,NY-CMP-23912,SEO,Tier 2 City Customers,10.0,"WhatsApp, Facebook",34907.0,1070.0,528.0,162.0,119232.0,859.24,-0.14,English,5.04,College Students,2025-06-01,Loss
22913,NY-CMP-23913,SEO,Youth,27.0,"Email, Google, Facebook",75655.0,6412.0,3217.0,778.0,921040.0,81.63,8.46,English,15.79,Tier 2 City Customers,2025-01-13,Profit
22914,NY-CMP-23914,SEO,Premium Shoppers,17.0,WhatsApp,88847.0,11684.0,4883.0,2178.0,1089000.0,207.23,1.41,Bengali,21.1,Youth,2024-10-06,Profit
22915,NY-CMP-23915,Paid Ads,College Students,30.0,"Instagram, Google, YouTube",91696.0,2409.0,908.0,608.0,220704.0,352.37,0.03,Tamil,4.28,College Students,2024-11-29,Profit
22916,NY-CMP-23916,Influencer,College Students,13.0,"WhatsApp, Google",83635.0,8221.0,3516.0,2452.0,1093592.0,59.14,6.54,Bengali,16.97,College Students,2024-11-24,Profit
22917,NY-CMP-23917,Influencer,Premium Shoppers,14.0,"Email, Facebook, Google",65404.0,3799.0,1397.0,664.0,466128.0,179.77,2.9,English,8.96,Working Women,2025-02-18,Profit
22918,NY-CMP-23918,Influencer,College Students,12.0,"YouTube, WhatsApp",55391.0,4437.0,2299.0,1806.0,686280.0,104.14,2.65,Hindi,15.42,Working Women,2025-01-02,Profit
22919,NY-CMP-23919,Influencer,Youth,21.0,"YouTube, Facebook, Email",16829.0,1836.0,774.0,388.0,79928.0,411.39,-0.5,Bengali,17.81,College Students,2025-04-02,Loss
22920,NY-CMP-23920,Email,Premium Shoppers,18.0,"Email, Facebook",55119.386698247275,5688.0,2794.0,933.0,584991.0,178.99,2.5,Hindi,12.79,College Students,2024-10-08,Profit
22921,NY-CMP-23921,SEO,Tier 2 City Customers,16.0,Google,27644.0,2655.0,863.0,588.0,408072.0,207.23,2.35,Tamil,14.85,Youth,2025-05-30,Profit
22922,NY-CMP-23922,Influencer,College Students,25.0,Instagram,13663.0,605.0,284.0,133.0,41895.0,859.24,-0.63,Bengali,7.48,Tier 2 City Customers,2025-06-03,Loss
22923,NY-CMP-23923,Influencer,College Students,23.0,"Facebook, WhatsApp, Email",47153.0,4448.0,2371.0,943.0,233864.0,155.48,0.6,English,16.46,Tier 2 City Customers,2024-10-16,Profit
22924,NY-CMP-23924,Influencer,Working Women,13.0,Instagram,45275.0,3357.0,1479.0,412.0,179220.0,420.94,0.03,Hindi,10.11,Working Women,2025-04-21,Profit
22925,NY-CMP-23925,Email,Youth,19.0,YouTube,75622.0,1555.0,459.0,308.0,87164.0,462.89,-0.39,Hindi,3.07,Working Women,2025-02-05,Loss
22926,NY-CMP-23926,Paid Ads,Tier 2 City Customers,22.0,"YouTube, Facebook, WhatsApp",34513.0,1670.0,377.0,220.0,49720.0,575.98,-0.61,English,6.57,Tier 2 City Customers,2025-03-18,Loss
22929,NY-CMP-23929,Paid Ads,Working Women,14.0,"Google, WhatsApp, Instagram",55925.0,1565.0,621.0,227.0,359832.0,675.22,1.35,English,4.31,College Students,2025-02-06,Profit
22930,NY-CMP-23930,Social Media,Youth,14.0,"Facebook, Email, Instagram",19604.0,806.0,278.0,204.0,359832.0,859.24,1.05,Tamil,6.57,Premium Shoppers,2025-03-13,Profit
22931,NY-CMP-23931,Influencer,Working Women,7.0,"YouTube, Instagram, Facebook",84455.0,7846.0,3833.0,1752.0,350400.0,48.29,3.14,Hindi,15.9,Premium Shoppers,2025-03-13,Profit
22932,NY-CMP-23932,SEO,Working Women,16.0,WhatsApp,51605.0,3335.0,1827.0,887.0,212880.0,70.5,2.4,Hindi,11.72,Premium Shoppers,2025-03-23,Profit
22933,NY-CMP-23933,Social Media,Working Women,30.0,Google,49867.0,3528.0,1532.0,466.0,272144.0,110.89,4.27,Hindi,11.08,Working Women,2024-09-28,Profit
22934,NY-CMP-23934,Social Media,Youth,7.0,"Email, WhatsApp",64425.0,8737.0,4685.0,2800.375,1370861.875,72.87,5.72,Bengali,25.66,Working Women,2024-09-28,Profit
22935,NY-CMP-23935,Social Media,Youth,16.0,"Facebook, YouTube",74916.0,4062.0,1630.0,908.0,361384.0,245.39,0.62,Tamil,8.81,Youth,2024-09-28,Profit
22936,NY-CMP-23936,Social Media,Working Women,26.0,WhatsApp,96783.0,5563.0,2913.0,1330.0,369740.0,207.34,0.34,English,10.13,Working Women,2024-09-02,Profit
22937,NY-CMP-23937,Social Media,Premium Shoppers,10.0,YouTube,11111.0,1036.0,1479.0,147.0,48657.0,859.24,-0.61,English,13.06,Tier 2 City Customers,2025-04-05,Loss
22938,NY-CMP-23938,SEO,Tier 2 City Customers,8.0,Google,21908.0,2078.0,1126.0,642.0,343470.0,133.3,3.01,Tamil,17.56,Working Women,2024-11-15,Profit
22939,NY-CMP-23939,Email,Tier 2 City Customers,27.0,Google,42636.0,2478.0,1291.0,981.0,270756.0,238.37,0.16,Tamil,11.14,Working Women,2024-11-24,Profit
22940,NY-CMP-23940,Email,Youth,26.0,"Instagram, YouTube, WhatsApp",56124.0,7432.0,4185.0,1580.0,573540.0,142.71,1.54,Hindi,23.51,Tier 2 City Customers,2025-03-14,Profit
22941,NY-CMP-23941,Paid Ads,Premium Shoppers,19.0,"YouTube, WhatsApp",36210.0,3454.0,1845.0,760.0,601920.0,90.45,7.76,Hindi,16.73,Working Women,2025-05-27,Profit
22942,NY-CMP-23942,Email,Working Women,22.0,Facebook,55119.386698247275,11376.0,3386.0,2316.0,773544.0,38.5,7.68,Bengali,17.18,Working Women,2024-12-27,Profit
22943,NY-CMP-23943,Email,Tier 2 City Customers,13.0,"Google, WhatsApp",69674.0,3749.0,1508.0,883.0,401765.0,168.53,1.7,Hindi,8.81,Tier 2 City Customers,2025-04-19,Profit
22944,NY-CMP-23944,SEO,Working Women,30.0,"Instagram, Google",12927.0,1246.0,572.0,353.0,251336.0,338.49,1.1,Hindi,16.79,Youth,2025-02-11,Profit
22945,NY-CMP-23945,Paid Ads,Premium Shoppers,16.0,"YouTube, Facebook",74653.0,5749.0,1232.0,407.0,300366.0,270.16,1.73,Bengali,9.9,Working Women,2024-12-12,Profit
22946,NY-CMP-23946,Paid Ads,Premium Shoppers,15.0,"Instagram, YouTube, Facebook",64526.0,7120.0,3327.0,1369.0,653013.0,151.34,2.15,Tamil,18.31,College Students,2024-07-02,Profit
22947,NY-CMP-23947,Paid Ads,Tier 2 City Customers,12.0,"WhatsApp, Instagram, Email",36545.0,1665.0,519.0,244.0,155184.0,207.23,2.07,Tamil,13.781462901942962,College Students,2024-09-10,Profit
22948,NY-CMP-23948,SEO,Working Women,19.0,"YouTube, Google, Facebook",50017.0,3217.0,1462.0,806.0,584350.0,106.16,5.83,Bengali,10.97,Youth,2024-12-09,Profit
22949,NY-CMP-23949,Email,Tier 2 City Customers,17.444507737586633,"YouTube, WhatsApp",61015.0,6114.0,1509.0,977.0,314594.0,300.86,0.07,Tamil,14.09,Working Women,2024-09-07,Profit
22950,NY-CMP-23950,Paid Ads,Youth,17.444507737586633,Instagram,56839.0,4950.0,1071.0,688.0,202272.0,207.23,0.42,Bengali,11.8,College Students,2024-12-11,Profit
22951,NY-CMP-23951,Influencer,Premium Shoppers,28.0,"WhatsApp, Email",68065.0,1610.0,506.0,325.0,131300.0,581.32,-0.31,Hindi,3.59,Youth,2024-07-14,Loss
22952,NY-CMP-23952,Email,Premium Shoppers,29.0,YouTube,42095.0,2862.0,1479.0,461.0,248940.0,320.56,0.68,Hindi,10.37,Premium Shoppers,2025-04-12,Profit
22953,NY-CMP-23953,Email,Tier 2 City Customers,9.0,WhatsApp,62661.0,2699.0,1479.0,538.0,140956.0,346.28,-0.24,Tamil,13.781462901942962,Premium Shoppers,2024-08-02,Loss
22954,NY-CMP-23954,Email,Premium Shoppers,13.0,"Google, Instagram, WhatsApp",51466.0,3591.0,1928.0,705.0,404670.0,242.69,1.37,Tamil,12.09,Working Women,2024-12-23,Profit
22955,NY-CMP-23955,Social Media,Youth,21.0,"Facebook, WhatsApp, Instagram",32179.0,858.0,495.0,268.0,108004.0,859.24,-0.53,Hindi,5.04,Premium Shoppers,2024-12-20,Loss
22956,NY-CMP-23956,SEO,Working Women,6.0,Facebook,56289.0,1165.0,287.0,169.0,71318.0,859.24,-0.51,Hindi,2.88,College Students,2025-03-18,Loss
22957,NY-CMP-23957,Email,Tier 2 City Customers,7.0,"Google, Email, Instagram",62875.0,7120.0,3936.0,2532.0,1370861.875,78.16,5.93,Tamil,21.61,Youth,2024-07-16,Profit
22958,NY-CMP-23958,Paid Ads,Working Women,5.0,"Email, WhatsApp",32719.0,2945.0,596.0,423.0,333747.0,393.52,1.0,Tamil,12.12,Working Women,2024-11-20,Profit
22959,NY-CMP-23959,Influencer,Working Women,26.0,Instagram,80029.0,10488.0,4129.0,2601.0,1370861.875,32.15,8.46,Hindi,21.51,College Students,2024-08-16,Profit
22960,NY-CMP-23960,Email,Tier 2 City Customers,14.0,"WhatsApp, Facebook",58689.0,2523.0,1451.0,831.0,506079.0,235.56,1.59,English,8.19,Working Women,2024-09-04,Profit
22961,NY-CMP-23961,Social Media,Youth,17.0,Facebook,38632.0,1357.0,772.0,459.0,317169.0,421.54,0.64,Tamil,6.7,Tier 2 City Customers,2025-02-26,Profit
22962,NY-CMP-23962,Paid Ads,Tier 2 City Customers,5.0,Google,90859.0,8573.0,4271.0,1675.0,359832.0,137.86,0.56,Bengali,15.98,College Students,2025-02-05,Profit
22963,NY-CMP-23963,SEO,College Students,17.0,"Google, Email",41689.0,1235.0,355.0,133.0,48146.0,859.24,-0.58,Hindi,4.13,Youth,2024-12-15,Loss
22964,NY-CMP-23964,Influencer,Youth,28.0,"Facebook, Google, WhatsApp",13130.0,847.0,369.0,219.0,169068.0,496.95,0.55,Hindi,10.93,College Students,2024-10-25,Profit
22965,NY-CMP-23965,Social Media,Working Women,9.0,"Google, WhatsApp",47080.0,3688.0,1566.0,1002.0,505008.0,107.6,3.68,Tamil,13.29,Premium Shoppers,2024-12-29,Profit
22966,NY-CMP-23966,Influencer,Working Women,7.0,"YouTube, Email, Instagram",63711.0,2666.0,1479.0,309.0,155118.0,756.1,-0.34,Bengali,5.64,Working Women,2024-09-08,Loss
22967,NY-CMP-23967,Paid Ads,Premium Shoppers,5.0,"Email, YouTube",17561.0,2064.0,461.0,778.0,163836.0,859.24,-0.75,Tamil,15.64,Working Women,2024-09-27,Loss
22968,NY-CMP-23968,Social Media,Tier 2 City Customers,22.0,YouTube,27784.0,3909.0,1133.0,387.0,198144.0,291.09,0.76,Tamil,17.6,Tier 2 City Customers,2024-11-13,Profit
22969,NY-CMP-23969,Social Media,Working Women,17.0,WhatsApp,36247.0,3909.0,689.0,342.0,79686.0,350.48,-0.34,Tamil,11.71,Tier 2 City Customers,2025-03-07,Loss
22970,NY-CMP-23970,SEO,Working Women,28.0,"Google, Facebook",73326.0,8443.0,3152.0,1554.0,862470.0,207.23,1.68,English,17.93,College Students,2025-05-27,Profit
22971,NY-CMP-23971,Social Media,Working Women,30.0,"Email, Google",44248.0,3461.0,852.0,404.0,82012.0,207.23,-0.02,Hindi,10.66,Tier 2 City Customers,2024-07-07,Loss
22972,NY-CMP-23972,SEO,College Students,9.0,Email,29281.0,776.0,231.0,144.0,65376.0,711.09,-0.36,Hindi,3.93,Youth,2025-01-13,Loss
22973,NY-CMP-23973,Social Media,Premium Shoppers,18.0,WhatsApp,35947.0,1951.0,726.0,410.0,159080.0,176.34,1.2,Hindi,8.59,Working Women,2025-01-13,Profit
22974,NY-CMP-23974,Paid Ads,Youth,8.0,"YouTube, Email",55119.386698247275,2429.0,1291.0,998.0,727542.0,235.82,2.09,Tamil,6.83,College Students,2025-05-03,Profit
22975,NY-CMP-23975,Email,Working Women,11.0,"WhatsApp, Instagram",73691.0,8635.0,2564.0,1421.0,895230.0,155.98,3.04,Bengali,17.13,Tier 2 City Customers,2024-07-13,Profit
22976,NY-CMP-23976,Email,Working Women,29.0,"Facebook, Instagram",19868.0,1327.0,569.0,321.0,151833.0,337.37,0.4,English,11.16,Youth,2024-11-18,Profit
22977,NY-CMP-23977,SEO,College Students,26.0,Email,17913.0,899.0,396.0,225.0,132525.0,238.28,1.47,Bengali,8.49,Premium Shoppers,2025-05-27,Profit
22978,NY-CMP-23978,Influencer,Tier 2 City Customers,7.0,"Email, Google, WhatsApp",80967.0,3232.0,769.0,356.0,276612.0,207.23,2.75,English,5.38,Working Women,2025-03-16,Profit
22979,NY-CMP-23979,Email,College Students,14.0,YouTube,94348.0,2603.0,527.0,185.0,143190.0,859.24,-0.1,Bengali,3.51,Tier 2 City Customers,2025-03-16,Loss
22980,NY-CMP-23980,Paid Ads,Premium Shoppers,5.0,"Facebook, YouTube, Instagram",52715.0,6850.0,2774.0,1828.0,504528.0,207.23,0.33,Tamil,21.72,College Students,2024-12-09,Profit
22981,NY-CMP-23981,SEO,Working Women,25.0,"Email, Instagram",82880.0,9761.0,3139.0,2173.0,1370861.875,70.33,7.97,Hindi,18.19,Premium Shoppers,2024-12-08,Profit
22982,NY-CMP-23982,Influencer,Premium Shoppers,17.444507737586633,"WhatsApp, YouTube, Facebook",55119.386698247275,7943.0,3616.0,1126.0,798334.0,81.63,7.69,Hindi,13.39,Premium Shoppers,2025-04-17,Profit
22983,NY-CMP-23983,Influencer,Working Women,10.0,Email,54590.0,3909.0,785.0,434.0,214830.0,207.23,1.39,Bengali,6.42,College Students,2024-10-09,Profit
22984,NY-CMP-23984,SEO,Working Women,20.0,YouTube,88445.0,7757.0,2843.0,1612.0,1163864.0,207.23,2.48,English,13.81,Youth,2024-07-28,Profit
22985,NY-CMP-23985,Influencer,Tier 2 City Customers,9.0,Google,54412.0,6888.0,1957.0,1194.0,711624.0,168.18,2.54,Bengali,18.45,Working Women,2025-01-15,Profit
22986,NY-CMP-23986,SEO,Youth,28.0,"YouTube, WhatsApp",71719.0,5397.0,2025.0,1577.0,644993.0,60.23,5.79,English,12.55,College Students,2024-12-29,Profit
22987,NY-CMP-23987,Social Media,Premium Shoppers,8.0,"Facebook, WhatsApp, Google",93122.0,9481.0,2029.0,757.0,459499.0,207.23,1.93,Tamil,13.17,Premium Shoppers,2024-11-28,Profit
22988,NY-CMP-23988,Influencer,College Students,30.0,Instagram,16417.0,960.0,488.0,147.0,117159.0,774.44,0.03,English,9.72,College Students,2024-10-09,Profit
22989,NY-CMP-23989,Email,Working Women,28.0,"Google, Facebook, WhatsApp",51751.0,6783.0,3658.0,778.0,1061712.0,121.6,8.46,English,23.69,Premium Shoppers,2025-04-07,Profit
22990,NY-CMP-23990,Influencer,College Students,29.0,Google,56867.0,3548.0,1479.0,744.0,308760.0,349.87,0.19,English,10.39,Premium Shoppers,2024-08-18,Profit
22991,NY-CMP-23991,Paid Ads,Premium Shoppers,25.0,"Google, Email",25564.0,3092.0,945.0,649.0,244024.0,454.88,-0.17,Hindi,18.33,College Students,2024-10-01,Loss
22992,NY-CMP-23992,Paid Ads,Tier 2 City Customers,9.0,"WhatsApp, Facebook, YouTube",55119.386698247275,2554.0,1069.0,379.0,201249.0,321.39,0.65,English,10.61,Youth,2025-02-27,Profit
22993,NY-CMP-23993,Social Media,Tier 2 City Customers,11.0,"WhatsApp, Facebook, Instagram",23030.0,1172.0,342.0,152.0,64752.0,859.24,-0.5,Hindi,7.23,Working Women,2024-10-01,Loss
22994,NY-CMP-23994,Email,Youth,27.0,YouTube,89020.0,7951.0,2777.0,2005.0,1305255.0,83.29,6.82,Hindi,14.3,College Students,2024-11-21,Profit
22995,NY-CMP-23995,Influencer,Youth,29.0,"Google, Facebook, WhatsApp",74186.0,3373.0,1228.0,405.0,359832.0,158.85,4.59,Hindi,6.75,Premium Shoppers,2024-09-22,Profit
22996,NY-CMP-23996,Influencer,Working Women,29.0,WhatsApp,39268.0,3909.0,1721.0,994.0,376726.0,155.1,1.44,Hindi,16.62,Youth,2024-11-03,Profit
22997,NY-CMP-23997,SEO,Premium Shoppers,20.0,Instagram,16943.0,2191.0,1073.0,585.0,411255.0,115.32,5.1,Hindi,22.72,Premium Shoppers,2025-01-28,Profit
22999,NY-CMP-23999,Paid Ads,Working Women,11.0,Google,56399.0,6409.0,1479.0,1171.0,812674.0,92.78,6.48,Tamil,16.1,Tier 2 City Customers,2024-09-08,Profit
23000,NY-CMP-24000,Influencer,Working Women,10.0,"Email, Google, Instagram",87358.0,12453.0,4902.0,2800.375,1370861.875,70.06,5.99,Tamil,23.93,College Students,2024-07-23,Profit
23001,NY-CMP-24001,Social Media,Youth,24.0,"Facebook, YouTube",99206.0,6660.0,1598.0,641.0,391651.0,146.59,3.17,Bengali,13.781462901942962,Premium Shoppers,2025-05-23,Profit
23002,NY-CMP-24002,Influencer,Working Women,25.0,YouTube,93795.0,12080.0,2909.0,1197.0,767277.0,139.2,3.6,Tamil,17.26,Premium Shoppers,2025-04-13,Profit
23003,NY-CMP-24003,Paid Ads,Tier 2 City Customers,18.0,"Email, YouTube, Google",87407.0,11978.0,5095.0,2318.0,945744.0,95.34,3.28,Hindi,24.06,Working Women,2025-01-11,Profit
23004,NY-CMP-24004,Paid Ads,Working Women,17.0,YouTube,34196.0,2647.0,959.0,365.0,85775.0,403.39,-0.42,Hindi,11.61,Premium Shoppers,2025-05-06,Loss
23005,NY-CMP-24005,Social Media,Working Women,14.0,"Email, Facebook, WhatsApp",86292.0,2498.0,1288.0,414.0,261234.0,350.82,0.8,English,4.87,Youth,2024-08-31,Profit
23006,NY-CMP-24006,Email,Working Women,17.0,WhatsApp,56175.0,4145.0,1620.0,979.0,483626.0,139.88,2.53,English,12.01,Tier 2 City Customers,2024-10-05,Profit
23007,NY-CMP-24007,SEO,Working Women,17.444507737586633,"YouTube, Email",71267.0,9827.0,2750.0,1760.0,1370861.875,159.01,3.9,Bengali,20.12,Premium Shoppers,2024-11-18,Profit
23008,NY-CMP-24008,Paid Ads,Tier 2 City Customers,14.0,Google,92796.0,7932.0,3865.0,2800.375,843297.0,37.53,7.02,Tamil,16.04,Premium Shoppers,2024-12-12,Profit
23009,NY-CMP-24009,Paid Ads,Tier 2 City Customers,17.0,"Email, Google",33182.0,2591.0,1475.0,1165.0,757250.0,180.62,2.6,Hindi,15.76,College Students,2025-01-06,Profit
23010,NY-CMP-24010,SEO,Youth,17.444507737586633,Instagram,55119.386698247275,9917.0,4182.0,2073.0,1214778.0,102.33,4.73,Tamil,17.8,Premium Shoppers,2025-02-25,Profit
23012,NY-CMP-24012,Email,College Students,14.0,"Facebook, WhatsApp, Email",64051.0,7703.0,2969.0,1153.0,400091.0,161.28,1.15,Tamil,18.46,College Students,2025-02-04,Profit
23013,NY-CMP-24013,Email,College Students,23.0,"Email, YouTube, WhatsApp",20285.0,2251.0,1322.0,982.0,231752.0,202.8,0.16,Hindi,22.46,Working Women,2025-04-09,Profit
23014,NY-CMP-24014,Influencer,Tier 2 City Customers,8.0,"Google, Email, YouTube",25299.0,1091.0,515.0,403.0,184574.0,414.12,0.11,Tamil,7.94,College Students,2024-10-17,Profit
23015,NY-CMP-24015,Paid Ads,Youth,15.0,YouTube,51965.0,3909.0,2588.0,972.0,303264.0,188.66,0.65,Hindi,19.68,Tier 2 City Customers,2025-01-04,Profit
23016,NY-CMP-24016,Email,Tier 2 City Customers,20.0,WhatsApp,44233.0,5224.0,2425.0,1503.0,931860.0,51.22,8.46,Hindi,20.69,College Students,2025-05-24,Profit
23017,NY-CMP-24017,Social Media,Working Women,26.0,"WhatsApp, Instagram",39220.0,3909.0,2750.0,1850.0,902800.0,207.23,1.35,Bengali,24.39,Premium Shoppers,2025-01-04,Profit
23018,NY-CMP-24018,Influencer,Working Women,20.0,"Facebook, YouTube",32851.0,3605.0,1096.0,588.0,342804.0,192.53,2.03,Hindi,16.1,Working Women,2024-08-08,Profit
23019,NY-CMP-24019,SEO,Tier 2 City Customers,24.0,"Instagram, YouTube",85577.0,8597.0,4704.0,2800.375,1306158.0,43.77,8.46,Hindi,18.9,Working Women,2024-10-10,Profit
23020,NY-CMP-24020,Email,Premium Shoppers,28.0,YouTube,18552.0,2699.0,1472.0,778.0,503982.0,186.54,2.47,Bengali,28.4,College Students,2025-03-05,Profit
23021,NY-CMP-24021,SEO,Working Women,10.0,WhatsApp,94577.0,12975.875,5095.0,2800.375,1370861.875,72.56,5.75,English,24.23,Working Women,2025-03-05,Profit
23022,NY-CMP-24022,SEO,Youth,28.0,"Instagram, YouTube, Facebook",63554.0,8978.0,5095.0,2800.375,1370861.875,69.66,6.03,English,27.23,Premium Shoppers,2024-09-10,Profit
23023,NY-CMP-24023,Paid Ads,Tier 2 City Customers,28.0,WhatsApp,24642.0,3363.0,1832.0,1456.0,334880.0,202.57,0.14,English,26.99,College Students,2024-12-15,Profit
23024,NY-CMP-24024,Social Media,Premium Shoppers,14.0,"Instagram, Google",98958.0,12347.0,5055.0,2800.375,967895.0,65.36,4.29,Bengali,20.9,College Students,2024-11-15,Profit
23025,NY-CMP-24025,Email,Working Women,22.0,"Email, Instagram, YouTube",29176.0,1502.0,773.0,334.0,209084.0,655.67,-0.05,Tamil,8.94,Tier 2 City Customers,2025-05-15,Loss
23026,NY-CMP-24026,Paid Ads,Working Women,18.0,YouTube,75842.0,10901.0,4557.0,2800.375,1370861.875,55.71,7.79,Tamil,13.781462901942962,Working Women,2024-07-10,Profit
23027,NY-CMP-24027,Email,Tier 2 City Customers,6.0,Email,23430.0,531.0,148.0,105.0,53025.0,859.24,-0.41,English,3.35,Youth,2025-03-04,Loss
23028,NY-CMP-24028,Social Media,College Students,29.0,"Email, WhatsApp, Google",55119.386698247275,2840.0,1628.0,778.0,396104.0,303.66,0.68,Hindi,13.781462901942962,Premium Shoppers,2025-05-16,Profit
23029,NY-CMP-24029,Paid Ads,Premium Shoppers,6.0,"Instagram, Email, Google",23416.0,2497.0,521.0,392.0,157584.0,501.94,-0.2,Tamil,14.56,College Students,2025-04-12,Loss
23030,NY-CMP-24030,Social Media,Working Women,17.0,"Facebook, YouTube",39773.0,2053.0,798.0,450.0,131400.0,290.78,0.0,Tamil,8.3,Premium Shoppers,2025-03-30,Profit
23031,NY-CMP-24031,Social Media,Working Women,9.0,"Google, Instagram, WhatsApp",83829.0,3909.0,1874.0,780.0,339300.0,241.94,0.8,English,10.0,Premium Shoppers,2024-09-28,Profit
23032,NY-CMP-24032,Social Media,Tier 2 City Customers,11.0,"Instagram, Facebook, Email",13896.0,679.0,346.0,251.0,179214.0,859.24,-0.17,English,9.18,Working Women,2025-04-08,Loss
23033,NY-CMP-24033,Paid Ads,Premium Shoppers,25.0,Google,23990.0,2931.0,1627.0,1127.0,427133.0,96.67,2.92,Bengali,23.7,Working Women,2024-12-15,Profit
23034,NY-CMP-24034,Email,College Students,18.0,"Facebook, WhatsApp",35831.0,1336.0,457.0,152.0,46512.0,859.24,-0.64,Tamil,5.43,Youth,2025-03-04,Loss
23035,NY-CMP-24035,Email,Premium Shoppers,29.0,YouTube,46771.0,4431.0,1218.0,719.0,236551.0,81.32,3.05,English,13.62,Youth,2024-10-30,Profit
23036,NY-CMP-24036,SEO,Premium Shoppers,12.0,"YouTube, Facebook, WhatsApp",90491.0,12139.0,4545.0,1719.0,1107036.0,127.44,4.05,Tamil,20.34,Premium Shoppers,2025-04-09,Profit
23037,NY-CMP-24037,Email,Tier 2 City Customers,7.0,"WhatsApp, Facebook, Google",87526.0,7767.0,2128.0,722.0,278692.0,171.46,1.25,English,12.13,Premium Shoppers,2024-08-02,Profit
23038,NY-CMP-24038,SEO,College Students,20.0,YouTube,35454.0,2600.0,919.0,439.0,130822.0,592.56,-0.5,Bengali,11.16,Youth,2025-06-09,Loss
23039,NY-CMP-24039,Email,Working Women,12.0,"YouTube, Email, WhatsApp",86929.0,12497.0,1479.0,1921.0,1370861.875,144.42,3.94,Hindi,19.71,Working Women,2025-03-04,Profit
23040,NY-CMP-24040,Social Media,Youth,17.444507737586633,"YouTube, Google, Facebook",85453.0,8152.0,4869.0,2696.0,609296.0,50.03,3.52,Tamil,18.39,College Students,2024-11-20,Profit
23041,NY-CMP-24041,Influencer,Youth,22.0,Instagram,55119.386698247275,5077.0,1251.0,452.0,331768.0,154.48,3.75,Hindi,12.52,Youth,2024-10-30,Profit
23042,NY-CMP-24042,Social Media,Tier 2 City Customers,30.0,"Facebook, Google, WhatsApp",83554.0,12101.0,5095.0,2800.375,1370861.875,13.73,8.46,Tamil,26.03,Premium Shoppers,2024-10-15,Profit
23043,NY-CMP-24043,SEO,College Students,13.0,"Facebook, YouTube",19234.0,1232.0,623.0,339.0,98988.0,256.44,0.14,Hindi,11.41,College Students,2025-01-28,Profit
23044,NY-CMP-24044,Social Media,Working Women,5.0,Instagram,63570.0,8891.0,5090.0,2800.375,859064.0,61.99,3.95,Hindi,26.62,Premium Shoppers,2024-10-12,Profit
23045,NY-CMP-24045,Social Media,Youth,21.0,"WhatsApp, Email",16053.0,1766.0,859.0,606.0,177558.0,297.84,-0.02,Bengali,20.13,Premium Shoppers,2025-03-27,Loss
23046,NY-CMP-24046,Social Media,Premium Shoppers,11.0,YouTube,91623.0,11951.0,5095.0,2800.375,1370861.875,21.84,8.46,English,23.35,Tier 2 City Customers,2024-07-22,Profit
23047,NY-CMP-24047,Social Media,Tier 2 City Customers,17.0,"Instagram, WhatsApp",71059.0,8865.0,4960.0,2800.375,1187577.0,40.95,8.46,Bengali,23.84,College Students,2024-11-13,Profit
23048,NY-CMP-24048,Influencer,Tier 2 City Customers,17.0,Instagram,85732.0,3909.0,1159.0,538.0,359832.0,366.73,0.82,English,5.59,College Students,2025-02-19,Profit
23049,NY-CMP-24049,Email,Tier 2 City Customers,22.0,"Facebook, WhatsApp, Instagram",27053.0,3909.0,1615.0,953.0,669006.0,185.33,2.79,English,24.4,Working Women,2024-07-11,Profit
23050,NY-CMP-24050,Paid Ads,Tier 2 City Customers,21.0,Facebook,45828.0,5505.0,3225.0,2441.0,1370861.875,108.19,4.19,Tamil,24.38,College Students,2025-05-31,Profit
23051,NY-CMP-24051,Social Media,Youth,5.0,Instagram,71307.0,6793.0,1479.0,1093.0,595685.0,56.82,8.46,Bengali,13.18,Working Women,2024-08-06,Profit
23052,NY-CMP-24052,Paid Ads,College Students,10.0,Google,87517.0,5305.0,1479.0,1217.0,608500.0,58.03,7.62,Hindi,10.88,College Students,2025-03-18,Profit
23054,NY-CMP-24054,SEO,Working Women,19.0,"Email, Instagram",17163.0,598.0,174.0,55.0,36740.0,859.24,-0.22,Tamil,4.82,Tier 2 City Customers,2025-05-18,Loss
23055,NY-CMP-24055,Influencer,Premium Shoppers,17.444507737586633,"Email, Instagram, Google",58067.0,3909.0,1382.0,719.0,375318.0,238.23,1.19,Bengali,13.75,Premium Shoppers,2025-01-16,Profit
23056,NY-CMP-24056,Social Media,Premium Shoppers,18.0,"Facebook, Google, Instagram",61023.0,7275.0,3463.0,2219.0,1278144.0,207.23,1.78,Tamil,21.23,College Students,2025-05-28,Profit
23057,NY-CMP-24057,Paid Ads,Working Women,25.0,"Facebook, Instagram",54293.0,7179.0,1761.0,627.0,127908.0,392.58,-0.48,Hindi,17.62,Working Women,2024-12-17,Loss
